"Time","Taxon A","Taxon B","Reference","Year"
"220.0","Chaoborinae (http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Undef&name=Chaoborinae&lvl=0&srchmode=1)","Chironomoidea (http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Undef&name=Chironomoidea&lvl=0&srchmode=1)","Bertone et al. (javascript:" void="" onmouseover="return" overlib="" among="" families="" of="" the="" lower="" diptera="" suborder="" have="" been="" exceptionally="" difficult="" to="" resolve="" multiple="" hypotheses="" based="" oil="" morphology="" proposed="" identify="" earliest="" lineages="" flies="" and="" place="" phylogenetic="" origin="" higher="" ales="" but="" convincing="" support="" is="" limited="" here="" we="" relationships="" major="" groups="" using="" sequence="" data="" from="" four="" nuclear="" markers="" including="" both="" ribosomial="" rdna="" protein-coding="" tpi="" pgd="" genes="" our="" results="" novel="" traditional="" arrangements="" most="" unexpectedly="" small="" highly-specialized="" family="" deuterophlebiidae="" appears="" be="" sister="" all="" remaining="" other="" include="" resolution="" infra-orders="" culivomorpha="" a="" superfamily="" simulioidea="Thaumaleidae" simullidae="" tipulomorpha="" sensu="" lato="" trichoceridae="" bibionomorpha="" find="" for="" psychodomorpha="" tanyderidae="" psychodidae="" ptychopteromorpha="" whereas="" placement="" several="" enigmatic="" axymyiidae="" perissommatidae="" remains="" ambiguous="" according="" genetic="" infra-order="" brachycera="" much="" signal="" was="" found="" in="" gene="" performed="" variably="" at="" different="" levels="" addition="" elucidating="" also="" estimate="" age="" dipteran="" clades="" molecular="" divergence=")","2008"
