"Time","Taxon A","Taxon B","Reference","Year"
"216.0","Pelecorhynchidae (http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Undef&name=Pelecorhynchidae&lvl=0&srchmode=1)","Nemestrinoidea (http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Undef&name=Nemestrinoidea&lvl=0&srchmode=1)","Wiegmann et al. (http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=14668115&dopt=Abstract)","2003"
